fecha,categoria,segmento,is_weekend,month,promo_active,units_sold,revenue
2023-01-25,Hombre,Mujer,0,1,0,1,43.78
2023-01-25,Hombre,Hombre,0,1,0,1,50.4
2023-01-25,Hombre,Niños,0,1,0,2,118.55
2023-01-25,Hombre,Unisex,0,1,0,1,55.12
2023-01-25,Niños,Mujer,0,1,0,2,54.91
2023-01-25,Niños,Hombre,0,1,0,0,0.0
2023-01-25,Niños,Niños,0,1,0,1,38.25
2023-01-25,Niños,Unisex,0,1,0,1,24.86
2023-01-25,Accesorios,Mujer,0,1,0,2,81.48
2023-01-25,Accesorios,Hombre,0,1,0,2,55.0
2023-01-25,Accesorios,Niños,0,1,1,3,163.78
2023-01-25,Accesorios,Unisex,0,1,1,5,85.09
2023-01-25,Calzado,Mujer,0,1,0,2,66.99
2023-01-25,Calzado,Hombre,0,1,0,0,0.0
2023-01-25,Calzado,Niños,0,1,0,3,79.65
2023-01-25,Calzado,Unisex,0,1,0,2,89.64
2023-01-26,Mujer,Mujer,0,1,0,2,66.38
2023-01-26,Mujer,Hombre,0,1,0,2,90.17
2023-01-26,Mujer,Niños,0,1,0,3,130.87
2023-01-26,Mujer,Unisex,0,1,0,3,142.74
2023-01-26,Hombre,Mujer,0,1,0,2,42.79
2023-01-26,Hombre,Hombre,0,1,0,3,105.6
2023-01-26,Hombre,Niños,0,1,0,2,36.06
2023-01-26,Hombre,Unisex,0,1,0,1,33.18
2023-01-26,Niños,Mujer,0,1,0,3,96.87
2023-01-26,Niños,Hombre,0,1,0,2,98.34
2023-01-26,Niños,Niños,0,1,0,0,0.0
2023-01-26,Niños,Unisex,0,1,0,3,67.53
2023-01-26,Accesorios,Mujer,0,1,0,3,132.19
2023-01-26,Accesorios,Hombre,0,1,1,4,72.91
2023-01-26,Accesorios,Niños,0,1,0,1,52.88
2023-01-26,Accesorios,Unisex,0,1,0,3,137.92
2023-01-26,Calzado,Mujer,0,1,0,3,50.26
2023-01-26,Calzado,Hombre,0,1,0,3,98.38
2023-01-26,Calzado,Niños,0,1,0,0,0.0
2023-01-26,Calzado,Unisex,0,1,0,2,72.66
2023-01-27,Mujer,Mujer,0,1,0,1,39.36
2023-01-27,Mujer,Hombre,0,1,0,2,78.75
2023-01-27,Mujer,Niños,0,1,0,2,53.34
2023-01-27,Mujer,Unisex,0,1,0,1,58.49
2023-01-27,Hombre,Mujer,0,1,0,2,69.96
2023-01-27,Hombre,Hombre,0,1,0,3,150.62
2023-01-27,Hombre,Niños,0,1,0,3,107.3
2023-01-27,Hombre,Unisex,0,1,0,2,72.8
2023-01-27,Niños,Mujer,0,1,0,3,142.49
2023-01-27,Niños,Hombre,0,1,0,3,62.64
2023-01-27,Niños,Niños,0,1,0,0,0.0
2023-01-27,Niños,Unisex,0,1,0,2,71.64
2023-01-27,Accesorios,Mujer,0,1,0,3,111.34
2023-01-27,Accesorios,Hombre,0,1,0,3,97.18
2023-01-27,Accesorios,Niños,0,1,0,1,59.13
2023-01-27,Accesorios,Unisex,0,1,0,2,98.81
2023-01-27,Calzado,Mujer,0,1,0,0,0.0
2023-01-27,Calzado,Hombre,0,1,0,4,116.14
2023-01-27,Calzado,Niños,0,1,0,2,96.06
2023-01-27,Calzado,Unisex,0,1,0,3,142.57
2023-01-28,Mujer,Mujer,1,1,0,2,60.01
2023-01-28,Mujer,Hombre,1,1,0,3,152.11
2023-01-28,Mujer,Niños,1,1,0,5,75.52
2023-01-28,Mujer,Unisex,1,1,0,0,0.0
2023-01-28,Hombre,Mujer,1,1,0,1,49.48
2023-01-28,Hombre,Hombre,1,1,0,5,94.94
2023-01-28,Hombre,Niños,1,1,0,3,53.91
2023-01-28,Hombre,Unisex,1,1,0,3,154.11
2023-01-28,Niños,Mujer,1,1,0,3,112.58
2023-01-28,Niños,Hombre,1,1,0,4,69.04
2023-01-28,Niños,Niños,1,1,0,1,27.65
2023-01-28,Niños,Unisex,1,1,0,2,53.96
2023-01-28,Accesorios,Mujer,1,1,0,3,177.16
2023-01-28,Accesorios,Hombre,1,1,0,4,176.61
2023-01-28,Accesorios,Niños,1,1,0,3,124.09
2023-01-28,Accesorios,Unisex,1,1,0,2,51.77
2023-01-28,Calzado,Mujer,1,1,0,3,115.22
2023-01-28,Calzado,Hombre,1,1,0,2,66.13
2023-01-28,Calzado,Niños,1,1,0,4,108.88
2023-01-28,Calzado,Unisex,1,1,0,1,38.0
2023-01-29,Mujer,Mujer,1,1,0,3,108.04
2023-01-29,Mujer,Hombre,1,1,0,0,0.0
2023-01-29,Mujer,Niños,1,1,0,4,215.98
2023-01-29,Mujer,Unisex,1,1,0,2,114.87
2023-01-29,Hombre,Mujer,1,1,0,1,20.22
2023-01-29,Hombre,Hombre,1,1,0,1,56.86
2023-01-29,Hombre,Niños,1,1,0,2,55.06
2023-01-29,Hombre,Unisex,1,1,0,3,172.44
2023-01-29,Niños,Mujer,1,1,0,2,39.43
2023-01-29,Niños,Hombre,1,1,0,3,109.26
2023-01-29,Niños,Niños,1,1,0,1,52.0
2023-01-29,Niños,Unisex,1,1,0,2,89.16
2023-01-29,Accesorios,Mujer,1,1,0,3,127.05
2023-01-29,Accesorios,Hombre,1,1,0,4,82.63
2023-01-29,Accesorios,Niños,1,1,0,1,23.96
2023-01-29,Accesorios,Unisex,1,1,1,6,189.3
2023-01-29,Calzado,Mujer,1,1,0,1,32.06
2023-01-29,Calzado,Hombre,1,1,0,2,41.19
2023-01-29,Calzado,Niños,1,1,1,2,54.0
2023-01-29,Calzado,Unisex,1,1,0,4,153.43
2023-01-30,Mujer,Mujer,0,1,0,2,76.92
2023-01-30,Mujer,Hombre,0,1,0,0,0.0
2023-01-30,Mujer,Niños,0,1,0,1,30.38
2023-01-30,Mujer,Unisex,0,1,0,1,40.68
2023-01-30,Hombre,Mujer,0,1,0,3,136.2
2023-01-30,Hombre,Hombre,0,1,0,1,42.28
2023-01-30,Hombre,Niños,0,1,0,1,36.78
2023-01-30,Hombre,Unisex,0,1,1,2,82.4
2023-01-30,Niños,Mujer,0,1,0,3,94.37
2023-01-30,Niños,Hombre,0,1,0,2,110.65
2023-01-30,Niños,Niños,0,1,0,1,38.73
2023-01-30,Niños,Unisex,0,1,0,2,53.39
2023-01-30,Accesorios,Mujer,0,1,0,2,92.1
2023-01-30,Accesorios,Hombre,0,1,0,1,37.38
2023-01-30,Accesorios,Niños,0,1,0,1,57.71
2023-01-30,Accesorios,Unisex,0,1,0,1,51.31
2023-01-30,Calzado,Mujer,0,1,0,3,67.38
2023-01-30,Calzado,Hombre,0,1,0,1,17.25
2023-01-30,Calzado,Niños,0,1,0,4,103.56
2023-01-30,Calzado,Unisex,0,1,0,2,74.84
2023-01-31,Mujer,Mujer,0,1,0,2,83.42
2023-01-31,Mujer,Hombre,0,1,0,3,46.92
2023-01-31,Mujer,Niños,0,1,0,3,175.55
2023-01-31,Mujer,Unisex,0,1,0,1,47.32
2023-01-31,Hombre,Mujer,0,1,0,2,99.45
2023-01-31,Hombre,Hombre,0,1,0,1,15.41
2023-01-31,Hombre,Niños,0,1,0,2,49.99
2023-01-31,Hombre,Unisex,0,1,0,4,105.69
2023-01-31,Niños,Mujer,0,1,1,3,166.69
2023-01-31,Niños,Hombre,0,1,0,1,17.02
2023-01-31,Niños,Niños,0,1,0,2,112.66
2023-01-31,Niños,Unisex,0,1,0,3,128.98
2023-01-31,Accesorios,Mujer,0,1,0,1,25.82
2023-01-31,Accesorios,Hombre,0,1,0,3,113.3
2023-01-31,Accesorios,Niños,0,1,0,0,0.0
2023-01-31,Accesorios,Unisex,0,1,0,2,68.48
2023-01-31,Calzado,Mujer,0,1,0,2,111.34
2023-01-31,Calzado,Hombre,0,1,0,1,49.34
2023-01-31,Calzado,Niños,0,1,0,1,26.49
2023-01-31,Calzado,Unisex,0,1,0,2,48.64
2023-02-01,Mujer,Mujer,0,2,1,4,77.11
2023-02-01,Mujer,Hombre,0,2,0,2,95.41
2023-02-01,Mujer,Niños,0,2,0,1,35.85
2023-02-01,Mujer,Unisex,0,2,0,3,62.26
2023-02-01,Hombre,Mujer,0,2,1,3,142.62
2023-02-01,Hombre,Hombre,0,2,0,2,30.91
2023-02-01,Hombre,Niños,0,2,0,1,49.16
2023-02-01,Hombre,Unisex,0,2,0,1,26.38
2023-02-01,Niños,Mujer,0,2,0,1,32.69
2023-02-01,Niños,Hombre,0,2,0,3,100.95
2023-02-01,Niños,Niños,0,2,0,2,54.2
2023-02-01,Niños,Unisex,0,2,1,2,62.55
2023-02-01,Accesorios,Mujer,0,2,0,3,113.7
2023-02-01,Accesorios,Hombre,0,2,0,4,208.95
2023-02-01,Accesorios,Niños,0,2,0,3,153.95
2023-02-01,Accesorios,Unisex,0,2,0,2,60.2
2023-02-01,Calzado,Mujer,0,2,0,0,0.0
2023-02-01,Calzado,Hombre,0,2,0,1,22.34
2023-02-01,Calzado,Niños,0,2,0,2,93.33
2023-02-01,Calzado,Unisex,0,2,0,3,76.72
2023-02-02,Mujer,Mujer,0,2,0,4,137.33
2023-02-02,Mujer,Hombre,0,2,0,1,20.33
2023-02-02,Mujer,Niños,0,2,0,2,44.15
2023-02-02,Mujer,Unisex,0,2,0,1,54.21
2023-02-02,Hombre,Mujer,0,2,1,3,157.43
2023-02-02,Hombre,Hombre,0,2,0,1,39.7
2023-02-02,Hombre,Niños,0,2,0,0,0.0
2023-02-02,Hombre,Unisex,0,2,0,2,62.03
2023-02-02,Niños,Mujer,0,2,0,4,128.66
2023-02-02,Niños,Hombre,0,2,0,2,96.01
2023-02-02,Niños,Niños,0,2,0,1,29.64
2023-02-02,Niños,Unisex,0,2,0,1,35.26
2023-02-02,Accesorios,Mujer,0,2,0,2,82.4
2023-02-02,Accesorios,Hombre,0,2,0,3,80.68
2023-02-02,Accesorios,Niños,0,2,0,1,46.04
2023-02-02,Accesorios,Unisex,0,2,0,3,68.23
2023-02-02,Calzado,Mujer,0,2,1,5,215.32
2023-02-02,Calzado,Hombre,0,2,0,1,46.67
2023-02-02,Calzado,Niños,0,2,0,1,29.08
2023-02-02,Calzado,Unisex,0,2,0,3,161.92
2023-02-03,Mujer,Mujer,0,2,0,2,96.29
2023-02-03,Mujer,Hombre,0,2,0,2,86.27
2023-02-03,Mujer,Niños,0,2,0,3,79.17
2023-02-03,Mujer,Unisex,0,2,0,3,98.87
2023-02-03,Hombre,Mujer,0,2,0,3,58.76
2023-02-03,Hombre,Hombre,0,2,0,3,165.16
2023-02-03,Hombre,Niños,0,2,0,0,0.0
2023-02-03,Hombre,Unisex,0,2,1,2,79.22
2023-02-03,Niños,Mujer,0,2,0,2,103.65
2023-02-03,Niños,Hombre,0,2,0,3,93.06
2023-02-03,Niños,Niños,0,2,1,1,47.97
2023-02-03,Niños,Unisex,0,2,0,3,95.25
2023-02-03,Accesorios,Mujer,0,2,0,2,78.98
2023-02-03,Accesorios,Hombre,0,2,0,0,0.0
2023-02-03,Accesorios,Niños,0,2,0,1,24.28
2023-02-03,Accesorios,Unisex,0,2,0,2,107.87
2023-02-03,Calzado,Mujer,0,2,0,2,67.02
2023-02-03,Calzado,Hombre,0,2,0,3,102.73
2023-02-03,Calzado,Niños,0,2,0,3,156.34
2023-02-03,Calzado,Unisex,0,2,0,2,31.97
2023-02-04,Mujer,Mujer,1,2,0,2,55.29
2023-02-04,Mujer,Hombre,1,2,0,1,33.39
2023-02-04,Mujer,Niños,1,2,0,5,237.13
2023-02-04,Mujer,Unisex,1,2,0,1,15.36
2023-02-04,Hombre,Mujer,1,2,0,1,48.41
2023-02-04,Hombre,Hombre,1,2,0,4,98.89
2023-02-04,Hombre,Niños,1,2,0,3,172.05
2023-02-04,Hombre,Unisex,1,2,0,3,98.02
2023-02-04,Niños,Mujer,1,2,0,4,219.19
2023-02-04,Niños,Hombre,1,2,0,3,100.96
2023-02-04,Niños,Niños,1,2,0,2,64.63
2023-02-04,Niños,Unisex,1,2,0,3,45.27
2023-02-04,Accesorios,Mujer,1,2,0,1,18.76
2023-02-04,Accesorios,Hombre,1,2,0,2,109.35
2023-02-04,Accesorios,Niños,1,2,0,1,42.35
2023-02-04,Accesorios,Unisex,1,2,0,3,97.79
2023-02-04,Calzado,Mujer,1,2,0,4,160.24
2023-02-04,Calzado,Hombre,1,2,0,5,227.77
2023-02-04,Calzado,Niños,1,2,0,5,198.0
2023-02-04,Calzado,Unisex,1,2,0,2,40.39
2023-02-05,Mujer,Mujer,1,2,0,2,65.27
2023-02-05,Mujer,Hombre,1,2,0,0,0.0
2023-02-05,Mujer,Niños,1,2,1,1,24.99
2023-02-05,Mujer,Unisex,1,2,0,2,95.82
2023-02-05,Hombre,Mujer,1,2,0,1,36.83
2023-02-05,Hombre,Hombre,1,2,0,3,69.76
2023-02-05,Hombre,Niños,1,2,0,1,32.45
2023-02-05,Hombre,Unisex,1,2,1,5,90.07
2023-02-05,Niños,Mujer,1,2,0,4,71.98
2023-02-05,Niños,Hombre,1,2,0,3,153.51
2023-02-05,Niños,Niños,1,2,0,2,63.53
2023-02-05,Niños,Unisex,1,2,0,2,89.11
2023-02-05,Accesorios,Mujer,1,2,0,3,95.39
2023-02-05,Accesorios,Hombre,1,2,0,2,39.33
2023-02-05,Accesorios,Niños,1,2,0,2,61.52
2023-02-05,Accesorios,Unisex,1,2,0,2,31.32
2023-02-05,Calzado,Mujer,1,2,0,1,30.61
2023-02-05,Calzado,Hombre,1,2,0,0,0.0
2023-02-05,Calzado,Niños,1,2,0,3,118.12
2023-02-05,Calzado,Unisex,1,2,0,3,141.71
2023-02-06,Mujer,Mujer,0,2,0,2,107.54
2023-02-06,Mujer,Hombre,0,2,0,3,70.37
2023-02-06,Mujer,Niños,0,2,0,3,134.03
2023-02-06,Mujer,Unisex,0,2,0,2,92.31
2023-02-06,Hombre,Mujer,0,2,0,0,0.0
2023-02-06,Hombre,Hombre,0,2,0,1,44.46
2023-02-06,Hombre,Niños,0,2,0,2,118.5
2023-02-06,Hombre,Unisex,0,2,1,2,97.31
2023-02-06,Niños,Mujer,0,2,0,2,90.02
2023-02-06,Niños,Hombre,0,2,0,1,54.97
2023-02-06,Niños,Niños,0,2,0,3,159.06
2023-02-06,Niños,Unisex,0,2,0,0,0.0
2023-02-06,Accesorios,Mujer,0,2,0,1,53.61
2023-02-06,Accesorios,Hombre,0,2,0,4,67.26
2023-02-06,Accesorios,Niños,0,2,0,2,66.54
2023-02-06,Accesorios,Unisex,0,2,0,1,25.44
2023-02-06,Calzado,Mujer,0,2,1,5,263.35
2023-02-06,Calzado,Hombre,0,2,1,5,215.54
2023-02-06,Calzado,Niños,0,2,0,1,49.05
2023-02-06,Calzado,Unisex,0,2,0,2,65.03
2023-02-07,Mujer,Mujer,0,2,0,2,60.77
2023-02-07,Mujer,Hombre,0,2,0,0,0.0
2023-02-07,Mujer,Niños,0,2,0,1,41.69
2023-02-07,Mujer,Unisex,0,2,0,1,45.37
2023-02-07,Hombre,Mujer,0,2,0,3,138.27
2023-02-07,Hombre,Hombre,0,2,0,2,79.92
2023-02-07,Hombre,Niños,0,2,0,1,35.48
2023-02-07,Hombre,Unisex,0,2,0,2,35.45
2023-02-07,Niños,Mujer,0,2,0,3,137.57
2023-02-07,Niños,Hombre,0,2,0,3,99.25
2023-02-07,Niños,Niños,0,2,0,1,41.24
2023-02-07,Niños,Unisex,0,2,1,3,52.02
2023-02-07,Accesorios,Mujer,0,2,1,2,109.46
2023-02-07,Accesorios,Hombre,0,2,0,2,117.86
2023-02-07,Accesorios,Niños,0,2,0,3,72.07
2023-02-07,Accesorios,Unisex,0,2,0,3,126.41
2023-02-07,Calzado,Mujer,0,2,0,2,69.19
2023-02-07,Calzado,Hombre,0,2,0,1,57.21
2023-02-07,Calzado,Niños,0,2,0,2,50.64
2023-02-07,Calzado,Unisex,0,2,1,3,55.1
2023-02-08,Mujer,Mujer,0,2,0,3,152.77
2023-02-08,Mujer,Hombre,0,2,0,1,26.54
2023-02-08,Mujer,Niños,0,2,0,3,161.73
2023-02-08,Mujer,Unisex,0,2,1,4,114.44
2023-02-08,Hombre,Mujer,0,2,0,2,75.5
2023-02-08,Hombre,Hombre,0,2,0,2,108.79
2023-02-08,Hombre,Niños,0,2,0,1,27.69
2023-02-08,Hombre,Unisex,0,2,0,1,30.62
2023-02-08,Niños,Mujer,0,2,0,3,51.07
2023-02-08,Niños,Hombre,0,2,0,2,114.64
2023-02-08,Niños,Niños,0,2,0,3,120.54
2023-02-08,Niños,Unisex,0,2,0,4,81.06
2023-02-08,Accesorios,Mujer,0,2,0,1,55.65
2023-02-08,Accesorios,Hombre,0,2,0,2,75.91
2023-02-08,Accesorios,Niños,0,2,0,3,170.86
2023-02-08,Accesorios,Unisex,0,2,0,1,20.92
2023-02-08,Calzado,Mujer,0,2,0,2,104.31
2023-02-08,Calzado,Hombre,0,2,0,2,117.29
2023-02-08,Calzado,Niños,0,2,0,1,31.53
2023-02-08,Calzado,Unisex,0,2,0,3,122.39
2023-02-09,Mujer,Mujer,0,2,0,1,38.4
2023-02-09,Mujer,Hombre,0,2,0,2,97.65
2023-02-09,Mujer,Niños,0,2,0,3,76.33
2023-02-09,Mujer,Unisex,0,2,0,4,95.91
2023-02-09,Hombre,Mujer,0,2,0,2,100.72
2023-02-09,Hombre,Hombre,0,2,0,0,0.0
2023-02-09,Hombre,Niños,0,2,0,2,119.96
2023-02-09,Hombre,Unisex,0,2,0,3,156.72
2023-02-09,Niños,Mujer,0,2,0,2,111.95
2023-02-09,Niños,Hombre,0,2,0,0,0.0
2023-02-09,Niños,Niños,0,2,0,1,50.82
2023-02-09,Niños,Unisex,0,2,0,0,0.0
2023-02-09,Accesorios,Mujer,0,2,0,2,45.61
2023-02-09,Accesorios,Hombre,0,2,0,1,32.64
2023-02-09,Accesorios,Niños,0,2,0,1,45.48
2023-02-09,Accesorios,Unisex,0,2,0,2,62.93
2023-02-09,Calzado,Mujer,0,2,1,3,83.18
2023-02-09,Calzado,Hombre,0,2,0,1,58.27
2023-02-09,Calzado,Niños,0,2,0,4,94.62
2023-02-09,Calzado,Unisex,0,2,0,3,125.95
2023-02-10,Mujer,Mujer,0,2,0,0,0.0
2023-02-10,Mujer,Hombre,0,2,0,4,138.42
2023-02-10,Mujer,Niños,0,2,0,3,159.69
2023-02-10,Mujer,Unisex,0,2,0,2,114.19
2023-02-10,Hombre,Mujer,0,2,0,2,38.31
2023-02-10,Hombre,Hombre,0,2,0,2,43.54
2023-02-10,Hombre,Niños,0,2,0,1,22.97
2023-02-10,Hombre,Unisex,0,2,0,2,114.74
2023-02-10,Niños,Mujer,0,2,0,2,66.22
2023-02-10,Niños,Hombre,0,2,0,3,84.83
2023-02-10,Niños,Niños,0,2,0,0,0.0
2023-02-10,Niños,Unisex,0,2,0,1,38.92
2023-02-10,Accesorios,Mujer,0,2,0,2,65.11
2023-02-10,Accesorios,Hombre,0,2,0,2,31.37
2023-02-10,Accesorios,Niños,0,2,0,3,139.46
2023-02-10,Accesorios,Unisex,0,2,0,2,114.84
2023-02-10,Calzado,Mujer,0,2,0,0,0.0
2023-02-10,Calzado,Hombre,0,2,0,2,82.66
2023-02-10,Calzado,Niños,0,2,1,3,133.93
2023-02-10,Calzado,Unisex,0,2,0,3,68.29
2023-02-11,Mujer,Mujer,1,2,0,3,64.48
2023-02-11,Mujer,Hombre,1,2,1,4,142.43
2023-02-11,Mujer,Niños,1,2,0,4,124.66
2023-02-11,Mujer,Unisex,1,2,0,3,109.44
2023-02-11,Hombre,Mujer,1,2,0,4,144.0
2023-02-11,Hombre,Hombre,1,2,0,3,74.87
2023-02-11,Hombre,Niños,1,2,0,0,0.0
2023-02-11,Hombre,Unisex,1,2,1,4,228.07
2023-02-11,Niños,Mujer,1,2,0,3,66.76
2023-02-11,Niños,Hombre,1,2,0,1,47.16
2023-02-11,Niños,Niños,1,2,0,3,171.7
2023-02-11,Niños,Unisex,1,2,0,5,154.8
2023-02-11,Accesorios,Mujer,1,2,0,4,105.96
2023-02-11,Accesorios,Hombre,1,2,0,0,0.0
2023-02-11,Accesorios,Niños,1,2,0,3,48.94
2023-02-11,Accesorios,Unisex,1,2,1,1,24.9
2023-02-11,Calzado,Mujer,1,2,0,4,191.67
2023-02-11,Calzado,Hombre,1,2,0,2,109.76
2023-02-11,Calzado,Niños,1,2,0,6,114.67
2023-02-11,Calzado,Unisex,1,2,0,3,150.43
2023-02-12,Mujer,Mujer,1,2,0,3,46.09
2023-02-12,Mujer,Hombre,1,2,0,6,225.13
2023-02-12,Mujer,Niños,1,2,0,4,222.28
2023-02-12,Mujer,Unisex,1,2,0,2,80.35
2023-02-12,Hombre,Mujer,1,2,1,5,267.87
2023-02-12,Hombre,Hombre,1,2,0,0,0.0
2023-02-12,Hombre,Niños,1,2,0,2,40.83
2023-02-12,Hombre,Unisex,1,2,0,4,172.1
2023-02-12,Niños,Mujer,1,2,0,1,22.69
2023-02-12,Niños,Hombre,1,2,0,3,56.36
2023-02-12,Niños,Niños,1,2,0,4,102.3
2023-02-12,Niños,Unisex,1,2,0,1,28.71
2023-02-12,Accesorios,Mujer,1,2,0,3,101.7
2023-02-12,Accesorios,Hombre,1,2,0,3,123.74
2023-02-12,Accesorios,Niños,1,2,0,1,41.48
2023-02-12,Accesorios,Unisex,1,2,0,2,78.98
2023-02-12,Calzado,Mujer,1,2,0,4,152.37
2023-02-12,Calzado,Hombre,1,2,1,5,262.28
2023-02-12,Calzado,Niños,1,2,0,1,19.05
2023-02-12,Calzado,Unisex,1,2,0,3,129.57
2023-02-13,Mujer,Mujer,0,2,1,3,162.54
2023-02-13,Mujer,Hombre,0,2,0,4,131.02
2023-02-13,Mujer,Niños,0,2,0,3,65.78
2023-02-13,Mujer,Unisex,0,2,0,3,93.75
2023-02-13,Hombre,Mujer,0,2,0,2,65.27
2023-02-13,Hombre,Hombre,0,2,0,3,131.6
2023-02-13,Hombre,Niños,0,2,0,1,25.35
2023-02-13,Hombre,Unisex,0,2,0,2,101.15
2023-02-13,Niños,Mujer,0,2,0,3,144.62
2023-02-13,Niños,Hombre,0,2,1,3,178.62
2023-02-13,Niños,Niños,0,2,0,1,43.71
2023-02-13,Niños,Unisex,0,2,0,3,103.64
2023-02-13,Accesorios,Mujer,0,2,0,1,16.06
2023-02-13,Accesorios,Hombre,0,2,0,1,20.81
2023-02-13,Accesorios,Niños,0,2,0,2,84.22
2023-02-13,Accesorios,Unisex,0,2,0,1,27.95
2023-02-13,Calzado,Mujer,0,2,0,2,86.28
2023-02-13,Calzado,Hombre,0,2,0,4,70.79
2023-02-13,Calzado,Niños,0,2,0,3,144.11
2023-02-13,Calzado,Unisex,0,2,0,1,56.8
2023-02-14,Mujer,Mujer,0,2,0,2,53.27
2023-02-14,Mujer,Hombre,0,2,0,2,68.38
2023-02-14,Mujer,Niños,0,2,0,3,98.71
2023-02-14,Mujer,Unisex,0,2,0,0,0.0
2023-02-14,Hombre,Mujer,0,2,1,2,102.02
2023-02-14,Hombre,Hombre,0,2,0,1,47.16
2023-02-14,Hombre,Niños,0,2,0,1,45.58
2023-02-14,Hombre,Unisex,0,2,0,3,45.15
2023-02-14,Niños,Mujer,0,2,0,2,69.81
2023-02-14,Niños,Hombre,0,2,0,1,44.93
2023-02-14,Niños,Niños,0,2,0,0,0.0
2023-02-14,Niños,Unisex,0,2,0,2,110.48
2023-02-14,Accesorios,Mujer,0,2,0,1,15.61
2023-02-14,Accesorios,Hombre,0,2,0,4,86.68
2023-02-14,Accesorios,Niños,0,2,0,3,119.1
2023-02-14,Accesorios,Unisex,0,2,0,1,32.49
2023-02-14,Calzado,Mujer,0,2,0,3,157.01
2023-02-14,Calzado,Hombre,0,2,0,2,108.63
2023-02-14,Calzado,Niños,0,2,0,1,28.76
2023-02-14,Calzado,Unisex,0,2,0,2,83.31
2023-02-15,Mujer,Mujer,0,2,0,2,53.11
2023-02-15,Mujer,Hombre,0,2,0,3,179.28
2023-02-15,Mujer,Niños,0,2,0,1,50.84
2023-02-15,Mujer,Unisex,0,2,0,3,115.68
2023-02-15,Hombre,Mujer,0,2,0,3,157.38
2023-02-15,Hombre,Hombre,0,2,0,2,51.04
2023-02-15,Hombre,Niños,0,2,0,3,138.06
2023-02-15,Hombre,Unisex,0,2,0,2,117.93
2023-02-15,Niños,Mujer,0,2,0,2,111.7
2023-02-15,Niños,Hombre,0,2,0,1,49.67
2023-02-15,Niños,Niños,0,2,0,0,0.0
2023-02-15,Niños,Unisex,0,2,0,0,0.0
2023-02-15,Accesorios,Mujer,0,2,0,2,82.61
2023-02-15,Accesorios,Hombre,0,2,0,1,30.27
2023-02-15,Accesorios,Niños,0,2,0,3,105.98
2023-02-15,Accesorios,Unisex,0,2,0,1,20.18
2023-02-15,Calzado,Mujer,0,2,0,2,88.34
2023-02-15,Calzado,Hombre,0,2,0,2,114.65
2023-02-15,Calzado,Niños,0,2,0,1,42.08
2023-02-15,Calzado,Unisex,0,2,0,2,41.41
2023-02-16,Mujer,Mujer,0,2,1,3,50.67
2023-02-16,Mujer,Hombre,0,2,1,1,26.44
2023-02-16,Mujer,Niños,0,2,0,3,65.03
2023-02-16,Mujer,Unisex,0,2,0,3,65.45
2023-02-16,Hombre,Mujer,0,2,0,2,37.22
2023-02-16,Hombre,Hombre,0,2,0,2,62.38
2023-02-16,Hombre,Niños,0,2,0,2,72.26
2023-02-16,Hombre,Unisex,0,2,0,0,0.0
2023-02-16,Niños,Mujer,0,2,0,4,169.87
2023-02-16,Niños,Hombre,0,2,0,3,62.16
2023-02-16,Niños,Niños,0,2,0,0,0.0
2023-02-16,Niños,Unisex,0,2,0,3,124.38
2023-02-16,Accesorios,Mujer,0,2,0,3,107.93
2023-02-16,Accesorios,Hombre,0,2,0,3,118.05
2023-02-16,Accesorios,Niños,0,2,0,2,46.64
2023-02-16,Accesorios,Unisex,0,2,0,1,49.37
2023-02-16,Calzado,Mujer,0,2,0,3,104.65
2023-02-16,Calzado,Hombre,0,2,0,0,0.0
2023-02-16,Calzado,Niños,0,2,0,1,21.54
2023-02-16,Calzado,Unisex,0,2,1,2,36.4
2023-02-17,Mujer,Mujer,0,2,0,3,58.23
2023-02-17,Mujer,Hombre,0,2,0,3,118.07
2023-02-17,Mujer,Niños,0,2,0,2,36.95
2023-02-17,Mujer,Unisex,0,2,0,1,49.05
2023-02-17,Hombre,Mujer,0,2,0,1,56.76
2023-02-17,Hombre,Hombre,0,2,0,3,135.77
2023-02-17,Hombre,Niños,0,2,0,1,16.0
2023-02-17,Hombre,Unisex,0,2,1,3,125.91
2023-02-17,Niños,Mujer,0,2,0,0,0.0
2023-02-17,Niños,Hombre,0,2,0,1,41.45
2023-02-17,Niños,Niños,0,2,0,4,211.88
2023-02-17,Niños,Unisex,0,2,0,2,116.55
2023-02-17,Accesorios,Mujer,0,2,0,4,170.21
2023-02-17,Accesorios,Hombre,0,2,0,2,54.54
2023-02-17,Accesorios,Niños,0,2,0,1,58.07
2023-02-17,Accesorios,Unisex,0,2,0,4,142.74
2023-02-17,Calzado,Mujer,0,2,0,4,131.28
2023-02-17,Calzado,Hombre,0,2,0,2,81.46
2023-02-17,Calzado,Niños,0,2,0,3,139.6
2023-02-17,Calzado,Unisex,0,2,0,3,92.23
2023-02-18,Mujer,Mujer,1,2,0,2,50.21
2023-02-18,Mujer,Hombre,1,2,0,4,123.87
2023-02-18,Mujer,Niños,1,2,0,2,101.66
2023-02-18,Mujer,Unisex,1,2,0,2,73.94
2023-02-18,Hombre,Mujer,1,2,0,2,30.58
2023-02-18,Hombre,Hombre,1,2,0,0,0.0
2023-02-18,Hombre,Niños,1,2,0,5,215.78
2023-02-18,Hombre,Unisex,1,2,0,3,131.68
2023-02-18,Niños,Mujer,1,2,1,3,87.67
